문화시설명,전시회,박물관,음악 및 무용 발표회,전통 예술 공연,연극 공연,영화 관람,대중 공연,운동 경기,가장 큰 카테고리,값,카테고리,빈도 수,가장 큰 카테고리.1,값.1,가장 많은 장소
국립중앙도서관 실감서재,0.6092605,0.65630853,0.8576194,0.8800475,0.89952683,0.9154187,0.89917994,0.8082428,영화 관람,0.9154187,,,영화 관람,0.9154187,328.0
브랜뉴디지털아트갤러리,0.535745,0.5765877,0.741846,0.7456554,0.76943684,0.79902947,0.768135,0.69283414,영화 관람,0.79902947,,,영화 관람,0.79902947,328.0
음악플러스 아트홀,0.50135815,0.54236525,0.6644076,0.66241807,0.69502795,0.70106775,0.68078136,0.66542816,영화 관람,0.70106775,,,영화 관람,0.70106775,328.0
스페이스 이수 ,0.6064044,0.6418246,0.85141104,0.8779857,0.89712226,0.9060657,0.89383996,0.8006438,영화 관람,0.9060657,,,영화 관람,0.9060657,328.0
클라라 아트홀,0.51513934,0.54201496,0.67892563,0.6750434,0.682022,0.7005097,0.68664515,0.6374632,영화 관람,0.7005097,,,영화 관람,0.7005097,328.0
서초구립양재도서관,0.60692674,0.68390745,0.82160884,0.8366138,0.8564027,0.87918913,0.8559839,0.7898414,영화 관람,0.87918913,,,영화 관람,0.87918913,328.0
서초구립잠원도서관,0.60692674,0.68390745,0.82160884,0.8366138,0.8564027,0.87918913,0.8559839,0.7898414,영화 관람,0.87918913,,,영화 관람,0.87918913,328.0
정효아트홀,0.57595736,0.6098126,0.82868546,0.84779376,0.8728365,0.88014996,0.86704963,0.77504003,영화 관람,0.88014996,,,영화 관람,0.88014996,328.0
예빛섬,0.61639297,0.658074,0.8548861,0.8722942,0.8920562,0.90742826,0.8898818,0.7982396,영화 관람,0.90742826,,,영화 관람,0.90742826,328.0
IPAC아트홀,0.6115231,0.6575227,0.8550756,0.875602,0.89719826,0.9090567,0.89560306,0.8021404,영화 관람,0.9090567,,,영화 관람,0.9090567,328.0
이스라엘문화원,0.54851615,0.5842424,0.7662058,0.77359134,0.797989,0.8195592,0.7982002,0.7257986,영화 관람,0.8195592,,,영화 관람,0.8195592,328.0
백석아트홀,0.6430129,0.64508563,0.8328742,0.8449271,0.84510267,0.85795707,0.8531822,0.78753805,영화 관람,0.85795707,,,영화 관람,0.85795707,328.0
잠원 한강공원,0.6071894,0.6530998,0.85580814,0.8792065,0.89541924,0.90123415,0.8952307,0.80682826,영화 관람,0.90123415,,,영화 관람,0.90123415,328.0
양재 aT센터,0.6098662,0.6266391,0.8261696,0.8421825,0.8542155,0.84804094,0.85030293,0.7794644,연극 공연,0.8542155,,,연극 공연,0.8542155,8.0
앤스 갤러리 카페(Ns Cafe),0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
아르코예술기록원,0.6139216,0.64630604,0.85160357,0.8701388,0.88771474,0.8984322,0.8850256,0.79419434,영화 관람,0.8984322,,,영화 관람,0.8984322,328.0
브람스앤리스트,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
서리풀 아트홀,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
매헌윤봉길의사기념관,0.5541921,0.5701223,0.7418346,0.7623253,0.7847103,0.7912227,0.7858058,0.7097175,영화 관람,0.7912227,,,영화 관람,0.7912227,328.0
로데아트센터,0.5931414,0.6331929,0.84364665,0.8682169,0.89002454,0.8996271,0.8874344,0.7905239,영화 관람,0.8996271,,,영화 관람,0.8996271,328.0
칸타빌레 클래식,0.602725,0.6413331,0.82194644,0.84694946,0.8650989,0.87477887,0.8736158,0.8005761,영화 관람,0.87477887,,,영화 관람,0.87477887,328.0
예술의전당 한가람미술관,0.6126444,0.64173484,0.85667694,0.87887836,0.8998318,0.9064142,0.898096,0.8006426,영화 관람,0.9064142,,,영화 관람,0.9064142,328.0
샤론아트홀,0.6487672,0.6864556,0.8509698,0.8721177,0.8871339,0.9100461,0.8938172,0.8101033,영화 관람,0.9100461,,,영화 관람,0.9100461,328.0
국립국악박물관,0.62057954,0.6465085,0.85842276,0.8760569,0.8935753,0.8981118,0.891682,0.7983975,영화 관람,0.8981118,,,영화 관람,0.8981118,328.0
서울특별시농업기술센터,0.6220819,0.65318716,0.8618086,0.8798513,0.89029026,0.8976003,0.8890757,0.80539906,영화 관람,0.8976003,,,영화 관람,0.8976003,328.0
오소리 아트홀 ,0.6228892,0.6630806,0.8272427,0.8409358,0.8670088,0.8958107,0.8658079,0.79982734,영화 관람,0.8958107,,,영화 관람,0.8958107,328.0
반포한강공원,0.60753024,0.65267515,0.85598004,0.87903655,0.8956047,0.90132546,0.8953359,0.8067843,영화 관람,0.90132546,,,영화 관람,0.90132546,328.0
심산기념문화센터,0.62176275,0.656646,0.86408234,0.8806973,0.8961433,0.9060916,0.89422226,0.80488956,영화 관람,0.9060916,,,영화 관람,0.9060916,328.0
서리풀청년아트센터,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
라율아트홀,0.60660547,0.6509602,0.8463502,0.8711626,0.8926468,0.90490305,0.889717,0.79512584,영화 관람,0.90490305,,,영화 관람,0.90490305,328.0
부띠크모나코뮤지엄,0.6167152,0.66378284,0.85615945,0.8782209,0.899122,0.9056077,0.89615494,0.79945433,영화 관람,0.9056077,,,영화 관람,0.9056077,328.0
반포대로 ,0.5912348,0.6159651,0.77472043,0.7927638,0.80882764,0.81567943,0.81133676,0.7436322,영화 관람,0.81567943,,,영화 관람,0.81567943,328.0
백석비전센터,0.5431089,0.59492385,0.7221445,0.72370875,0.74669445,0.7595187,0.7462315,0.6932677,영화 관람,0.7595187,,,영화 관람,0.7595187,328.0
서초구청,0.613233,0.6538033,0.85582983,0.87288946,0.8869858,0.89919066,0.88752353,0.803383,영화 관람,0.89919066,,,영화 관람,0.89919066,328.0
우란2경,0.63330275,0.65752906,0.82201385,0.83842206,0.84225243,0.8499135,0.84308684,0.76237196,영화 관람,0.8499135,,,영화 관람,0.8499135,328.0
성동구립도서관,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
코엑스전시장,0.50073504,0.5116617,0.64675593,0.645899,0.6511121,0.6826737,0.6534817,0.60055363,영화 관람,0.6826737,,,영화 관람,0.6826737,328.0
디뮤지엄,0.56534034,0.5885024,0.7668399,0.7838838,0.80229,0.8108926,0.8063539,0.7344632,영화 관람,0.8108926,,,영화 관람,0.8108926,328.0
성동문화재단,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
서울하수도과학관,0.61347556,0.6504261,0.84848964,0.8713831,0.8886784,0.90294087,0.88970566,0.8001684,영화 관람,0.90294087,,,영화 관람,0.90294087,328.0
성동구립용답도서관,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
장안평 자동차산업 종합정보센터,0.6342309,0.68593526,0.8524088,0.8508772,0.86840105,0.8970672,0.87103665,0.7988051,영화 관람,0.8970672,,,영화 관람,0.8970672,328.0
한양대학교 박물관,0.61398876,0.66009265,0.8551633,0.8815203,0.89961636,0.909166,0.8983979,0.8026917,영화 관람,0.909166,,,영화 관람,0.909166,328.0
언더스탠드에비뉴,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
소월아트홀,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
청계천박물관 ,0.62159073,0.6546465,0.8525532,0.8753335,0.891047,0.8994024,0.88953555,0.7976788,영화 관람,0.8994024,,,영화 관람,0.8994024,328.0
STUDIO301,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
성동청소년문화의집,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
서울새활용플라자,0.6219564,0.64989996,0.8586514,0.88314015,0.9002808,0.9077667,0.89931715,0.8036599,영화 관람,0.9077667,,,영화 관람,0.9077667,328.0
한양여자대학교미술관,0.6135477,0.65646076,0.85482806,0.87836844,0.8880834,0.89421993,0.8874345,0.8011217,영화 관람,0.89421993,,,영화 관람,0.89421993,328.0
서울숲 가족마당,0.62167156,0.65477085,0.8582479,0.8822278,0.8986635,0.91062605,0.8976133,0.8067007,영화 관람,0.91062605,,,영화 관람,0.91062605,328.0
성수문화예술마당,0.60575587,0.6522223,0.8563953,0.87288374,0.89025843,0.9036541,0.890676,0.8055527,영화 관람,0.9036541,,,영화 관람,0.9036541,328.0
갤러리 허브,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
KT&G 상상플래닛,0.6174896,0.6572903,0.8601013,0.8831688,0.8984034,0.90353894,0.89692044,0.8048335,영화 관람,0.90353894,,,영화 관람,0.90353894,328.0
한강공원,0.600456,0.6454066,0.8469857,0.8691914,0.8874135,0.8936268,0.88665426,0.799462,영화 관람,0.8936268,,,영화 관람,0.8936268,328.0
삼성해맞이공원,0.6138237,0.65632457,0.8586227,0.8747149,0.8884305,0.9002539,0.88768446,0.80864954,영화 관람,0.9002539,,,영화 관람,0.9002539,328.0
알비 (ARBY),0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,328.0
생활문화센터,0.5352541,0.53199065,0.71096176,0.71252525,0.73828554,0.77719814,0.7422776,0.663431,영화 관람,0.77719814,,,영화 관람,0.77719814,328.0
서울숲야외무대,0.61700296,0.6487706,0.82701766,0.86143917,0.8768885,0.8803986,0.8764286,0.8089578,영화 관람,0.8803986,,,영화 관람,0.8803986,328.0
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,1.0,,,
,,,,,,,,,,,박물관,5.0,,,
,,,,,,,,,,,음악 및 무용 발표회,4.0,,,
,,,,,,,,,,,전통 예술 공연,1.0,,,
,,,,,,,,,,,연극 공연,8.0,,,
,,,,,,,,,,,영화 관람,328.0,,,
,,,,,,,,,,,대중 공연,16.0,,,
,,,,,,,,,,,운동 경기,1.0,,,
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,1,,,
,,,,,,,,,,,박물관,5,,,
,,,,,,,,,,,음악 및 무용 발표회,4,,,
,,,,,,,,,,,전통 예술 공연,1,,,
,,,,,,,,,,,연극 공연,8,,,
,,,,,,,,,,,영화 관람,328,,,
,,,,,,,,,,,대중 공연,16,,,
,,,,,,,,,,,운동 경기,1,,,
